UserID,WindowID,Split,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
1014689,6,Train,Cincinnati,OH,US,45239,High School,Building/Property Maintenance,2012-02-01 00:00:00,5,25.0,No,Yes,1
1014731,6,Train,Brooklyn,NY,US,11221,Bachelor's,Sociology,2010-05-01 00:00:00,7,9.0,No,Yes,20
1014748,6,Train,Princess Anne,MD,US,21853,High School,Not Applicable,2006-01-01 00:00:00,4,4.0,Yes,No,0
1014757,6,Train,Newburgh,IN,US,47630,Master's,Agricultural Economics Marketing & Price Analysis,,8,27.0,Yes,No,0
1014943,6,Train,Memphis,TN,US,38115,Associate's,Software Development Technology,2014-01-01 00:00:00,7,5.0,Yes,No,0
1015013,6,Train,Nashville,TN,US,37217,High School,College/University Preparatory and Advanced High School/Secondary Diploma Program,1989-06-01 00:00:00,4,9.0,Yes,No,0
1015056,6,Train,Oak Grove,MO,US,64075,High School,Not Applicable,,4,15.0,Yes,Yes,8
1015116,6,Train,Tacoma,WA,US,98407,Bachelor's,Management,2011-05-01 00:00:00,4,4.0,No,Yes,2
1015129,6,Train,Crystal Springs,MS,US,39059,Bachelor's,Accounting Assistant,2002-01-01 00:00:00,4,5.0,Yes,Yes,8
1015168,6,Train,Danbury,CT,US,06811,Bachelor's,Elementary Education; Psychology,2015-06-01 00:00:00,6,5.0,Yes,Yes,10
1015225,6,Train,Smyrna,TN,US,37167,High School,Not Applicable,1991-01-01 00:00:00,6,18.0,Yes,No,0
1015239,6,Train,Bloomfield,CT,US,06002,High School,Not Applicable,1980-06-01 00:00:00,8,18.0,Yes,Yes,10
1015243,6,Train,Tucson,AZ,US,85710,Master's,Healthcare Management,2011-01-01 00:00:00,4,27.0,Yes,Yes,5
1015257,6,Train,Caledonia,IL,US,61011,,MANAGEMENT,2009-02-01 00:00:00,2,29.0,No,No,0
1015429,6,Train,Wichita,KS,US,67230,Bachelor's,Accounting,2000-01-01 00:00:00,5,14.0,Yes,No,0
1015457,6,Train,Richmond,VA,US,23220,High School,Nursing,2007-04-01 00:00:00,5,4.0,Yes,No,0
1015554,6,Train,Miami,FL,US,33184,Bachelor's,Business Administration and Finance,,6,10.0,Yes,No,0
1015576,6,Train,Orlando,FL,US,32818,Bachelor's,Management,1992-01-01 00:00:00,3,13.0,Yes,Yes,120
1015653,6,Train,Forest Hills,NY,US,11375,Bachelor's,Communication Design,2012-06-01 00:00:00,8,11.0,Yes,No,0
1015797,6,Train,Fort Atkinson,WI,US,53538,Master's,Quad,2009-01-01 00:00:00,7,9.0,No,No,0
1015957,6,Train,Tamarac,FL,US,33321,High School,Not Applicable,,6,10.0,Yes,No,0
1015959,6,Train,Knoxville,TN,US,37918,High School,Not Applicable,2006-01-01 00:00:00,5,4.0,Yes,No,0
1015968,6,Test,Tamarac,FL,US,33321,Master's,Public Administration,2009-08-01 00:00:00,6,12.0,Yes,No,0
1016004,6,Train,Union,NJ,US,07083,,Paralegal Studies,,9,5.0,Yes,No,0
1016029,6,Train,Hamilton,OH,US,45013,Bachelor's,Nursing,2010-03-01 00:00:00,5,9.0,No,No,0
1016088,6,Train,Waianae,HI,US,96792,High School,Not Applicable,1978-01-01 00:00:00,7,22.0,Yes,Yes,28
1016129,6,Train,Palmetto,FL,US,34221,Associate's,"Psychology, General",2004-01-01 00:00:00,4,16.0,Yes,Yes,19
1016258,6,Train,Montclair,VA,US,22025,Master's,Banking and Financial Management,2012-09-01 00:00:00,6,29.0,Yes,Yes,14
1016306,6,Train,Irvington,NJ,US,07111,Master's,Finance,2012-06-01 00:00:00,5,3.0,Yes,No,0
1016356,6,Train,Pittsburgh,PA,US,15205,Associate's,Teacher Education,2008-01-01 00:00:00,9,14.0,Yes,No,0
1016375,6,Train,Medina,TN,US,38355,,Business Related,2002-03-01 00:00:00,4,10.0,No,No,0
1016395,6,Train,Columbus,OH,US,43206,Bachelor's,Organizational Communication,2011-06-01 00:00:00,8,4.0,Yes,No,0
1016508,6,Train,Redford,MI,US,48239,Bachelor's,Business Administration,2011-03-01 00:00:00,4,12.0,Yes,Yes,10
1016557,6,Train,Miami,FL,US,33167,Bachelor's,Biology,2012-05-01 00:00:00,2,3.0,Yes,Yes,5
1016563,6,Train,Charlotte,NC,US,28206,High School,Not Applicable,1995-01-01 00:00:00,6,16.0,Yes,No,0
1016632,6,Train,Ruston,LA,US,71270,High School,Not Applicable,1992-05-01 00:00:00,4,18.0,Yes,No,0
1016703,6,Train,Akron,OH,US,44319,Vocational,Medical Insurance Coding Specialist/Coder,2008-06-01 00:00:00,7,39.0,No,No,0
1016708,6,Train,Grayson,KY,US,41143,High School,Not Applicable,1997-05-01 00:00:00,4,12.0,Yes,No,0
1016731,6,Train,Grayson,KY,US,41143,Bachelor's,Accounting Option,1984-12-01 00:00:00,5,25.0,No,Yes,4
1016852,6,Train,Miami,FL,US,33196,Bachelor's,Education,2000-06-01 00:00:00,5,11.0,No,No,0
1016877,6,Train,Pensacola,FL,US,32506,High School,Pensacola,2005-05-01 00:00:00,8,7.0,Yes,No,0
1016914,6,Train,Houston,TX,US,77004,Bachelor's,Broadcast Communications,1995-03-01 00:00:00,6,17.0,Yes,No,0
1016988,6,Train,Towson,MD,US,21286,Bachelor's,Economics,2000-01-01 00:00:00,5,10.0,No,No,0
1017097,6,Train,Perrysburg,OH,US,43551,High School,Electronics,1970-06-01 00:00:00,4,18.0,Yes,Yes,5
1017141,6,Train,Alta Loma,CA,US,91737,Bachelor's,Business Management,,6,13.0,No,No,0
1017297,6,Train,Suffolk,VA,US,23434,High School,gerneral,1998-06-01 00:00:00,10,13.0,No,Yes,4
1017367,6,Train,Fort Wayne,IN,US,46816,High School,License Practical Nursing,2006-01-01 00:00:00,3,13.0,Yes,No,0
1017439,6,Train,Newville,PA,US,17241,High School,Not Applicable,1976-06-01 00:00:00,1,28.0,No,No,0
1017474,6,Train,Temple Hills,MD,US,20748,High School,hist,1968-06-01 00:00:00,4,36.0,Yes,Yes,11
1017508,6,Train,Owings Mills,MD,US,21117,,General Studies,2005-01-01 00:00:00,2,3.0,Yes,No,0
1017514,6,Train,Saint Louis,MO,US,63114,High School,Not Applicable,2012-01-01 00:00:00,1,1.0,No,No,0
1017527,6,Train,Tucson,AZ,US,85704,Master's,Liberal Studies,2012-06-01 00:00:00,10,6.0,Yes,No,0
1017602,6,Train,Hackensack,NJ,US,07601,Bachelor's,Marketing,1994-01-01 00:00:00,9,17.0,Yes,No,0
1017659,6,Train,Bethesda,MD,US,20814,Master's,Film Direction and Producing,2014-05-01 00:00:00,5,12.0,Yes,Yes,20
1017736,6,Train,Miramar,FL,US,33027,Master's,Information Systems,2010-01-01 00:00:00,9,28.0,Yes,No,0
1017741,6,Train,O Fallon,MO,US,63366,High School,"Education, General",1998-01-01 00:00:00,8,13.0,No,No,0
1017796,6,Train,Houston,TX,US,77099,Vocational,"A+, N+",2002-11-01 00:00:00,3,13.0,No,No,0
1017858,6,Train,Dallas,TX,US,75211,Associate's,Court Reporting,2012-06-01 00:00:00,5,9.0,No,No,0
1017948,6,Train,Nashville,TN,US,37208,Associate's,Paralegal Studies,2011-01-01 00:00:00,4,5.0,Yes,No,0
1017952,6,Test,Lexington,KY,US,40511,Master's,Business Administration,2011-12-01 00:00:00,4,9.0,No,Yes,10
1017965,6,Train,Mansfield,TX,US,76063,Bachelor's,Education Level,,4,20.0,No,No,0
1018017,6,Train,Bronx,NY,US,10461,High School,Not Applicable,,7,15.0,No,No,0
1018163,6,Train,Alexandria,VA,US,22312,PhD,Medicine (MD),2009-08-01 00:00:00,6,15.0,Yes,Yes,4
1018321,6,Train,Bristol,CT,US,06010,High School,Business,1971-06-01 00:00:00,7,29.0,Yes,Yes,50
1018437,6,Train,Orlando,FL,US,32819,Bachelor's,Nursing,1987-01-01 00:00:00,9,38.0,No,No,0
1018562,6,Train,Owensboro,KY,US,42303,High School,Not Applicable,,3,9.0,Yes,No,0
1018579,6,Train,Irvine,CA,US,92618,Bachelor's,India,,4,20.0,Yes,Yes,3
1018743,6,Train,Saint Louis,MO,US,63134,,"Customer Service, Customer Service",2003-07-01 00:00:00,2,12.0,Yes,No,0
1018771,6,Train,Fayetteville,NC,US,28314,Bachelor's,Information Technology,2006-12-01 00:00:00,4,13.0,Yes,No,0
1018805,6,Train,Blairsden,CA,US,96103,Bachelor's,Electronic Engineering,,8,26.0,No,No,0
1018862,6,Train,Perrysburg,OH,US,43551,Associate's,"Business Administration and Management, General",2006-12-01 00:00:00,3,12.0,Yes,Yes,16
1018888,6,Train,Atlanta,GA,US,30319,Bachelor's,Risk Management & Insurance,2009-05-01 00:00:00,6,9.0,Yes,No,0
1018947,6,Train,Fort Worth,TX,US,76132,Bachelor's,Business Administration,,4,8.0,No,No,0
1019039,6,Train,East Orange,NJ,US,07017,High School,Not Applicable,2009-01-01 00:00:00,4,11.0,No,No,0
1019069,6,Train,Crescent,OK,US,73028,Bachelor's,Agricultural Economics,2001-01-01 00:00:00,6,18.0,Yes,Yes,7
1019195,6,Train,Apopka,FL,US,32703,High School,Not Applicable,2009-01-01 00:00:00,5,5.0,No,No,0
1019274,6,Train,Wheaton,IL,US,60187,High School,Not Applicable,1999-01-01 00:00:00,3,12.0,Yes,No,0
1019543,6,Train,Raleigh,NC,US,27607,Associate's,Office System Technology,,3,22.0,No,Yes,3
1019591,6,Train,Clarksville,TN,US,37040,Associate's,Computer Aided Drafting and Design,2011-09-01 00:00:00,9,19.0,Yes,No,0
1019605,6,Train,Philadelphia,PA,US,19145,Bachelor's,Public Health,2012-06-01 00:00:00,9,21.0,Yes,Yes,6
1019665,6,Train,Deerfield Beach,FL,US,33442,High School,Not Applicable,,4,6.0,No,No,0
1019683,6,Train,Rockwall,TX,US,75087,Bachelor's,Business Administration/ Marketing,2000-05-01 00:00:00,2,10.0,Yes,No,0
1019684,6,Train,Flushing,NY,US,11355,,Medical Assistant,2011-07-01 00:00:00,3,14.0,Yes,No,0
1019756,6,Train,Forestville,MD,US,20747,,Accounting,1992-05-01 00:00:00,7,14.0,Yes,No,0
1019872,6,Train,Arlington,VA,US,22204,Master's,International Relations and Foreign Affairs,2011-12-01 00:00:00,10,9.0,Yes,No,0
1019993,6,Train,San Marcos,CA,US,92078,Bachelor's,Literature and Writing,2011-05-01 00:00:00,8,15.0,Yes,Yes,5
1019997,6,Train,Linden,MI,US,48451,Master's,Professional Counseling,2010-12-01 00:00:00,7,18.0,Yes,No,0
1020052,6,Train,Hinsdale,NH,US,03451,Associate's,Programming,2006-05-01 00:00:00,3,6.0,Yes,No,0
1020091,6,Train,Grapevine,TX,US,76099,Bachelor's,Arts Business BA,,7,24.0,Yes,No,0
1020201,6,Test,Chicago,IL,US,60621,Bachelor's,Business Administration,2012-05-01 00:00:00,3,10.0,No,No,0
1020307,6,Train,Chillicothe,OH,US,45601,,Business Management,1987-01-01 00:00:00,2,31.0,Yes,Yes,18
1020430,6,Train,Tallahassee,FL,US,32304,Bachelor's,General Education,,10,16.0,Yes,Yes,20
1020438,6,Train,Conroe,TX,US,77385,Associate's,Computer Drafting and Design,,4,7.0,No,No,0
1020516,6,Train,Dallas,TX,US,75227,,"Computer and Information Sciences, General",1984-03-01 00:00:00,4,19.0,No,Yes,2
1020626,6,Train,Jamesburg,NJ,US,08831,High School,Not Applicable,1992-01-01 00:00:00,6,4.0,No,No,0
1020630,6,Train,Kansas City,KS,US,66109,,Business Law,2008-01-01 00:00:00,8,6.0,Yes,No,0
1020686,6,Train,Merritt Island,FL,US,32952,Associate's,Science,1983-05-01 00:00:00,1,33.0,No,No,0
1020693,6,Train,Milwaukee,WI,US,53216,High School,Not Applicable,2003-06-01 00:00:00,7,9.0,Yes,No,0
1020739,6,Train,Gonzales,CA,US,93926,Bachelor's,Journalism/Business,2012-06-01 00:00:00,7,7.0,Yes,No,0
1020758,6,Train,Vancleave,MS,US,39565,Bachelor's,Business Administration,,6,12.0,Yes,No,0
1020818,6,Train,Ann Arbor,MI,US,48103,Bachelor's,"Accounting, Banking & Finance/Management",,4,5.0,No,No,0
1020881,6,Train,Palm Bay,FL,US,32908,Associate's,Health Service Administration,,3,12.0,Yes,No,0
1020979,6,Train,Sherman Oaks,CA,US,91401,Master's,Project Management,,4,13.0,No,No,0
1021003,6,Train,Lake Worth,FL,US,33463,Associate's,Maxwell Leadership,2010-05-01 00:00:00,3,8.0,No,No,0
1021075,6,Train,Vancouver,WA,US,98684,High School,Not Applicable,1991-06-01 00:00:00,4,17.0,Yes,Yes,12
1021077,6,Train,Silver Spring,MD,US,20904,PhD,Physics,,10,30.0,No,No,0
1021083,6,Train,Colorado Springs,CO,US,80904,Bachelor's,Business Administration,2010-01-01 00:00:00,5,26.0,Yes,Yes,2
1021140,6,Train,Durham,CT,US,06422,,Business Management,1989-01-01 00:00:00,5,14.0,Yes,No,0
1021218,6,Train,Houston,TX,US,77084,,Sales & Marketing,,5,19.0,No,Yes,10
1021267,6,Train,San Leandro,CA,US,94578,Bachelor's,Business Administration,,5,15.0,Yes,No,0
1021325,6,Train,Memphis,TN,US,38115,Bachelor's,Interdisciplinary Studies,2011-05-01 00:00:00,2,2.0,No,No,0
1021343,6,Train,Nampa,ID,US,83687,,Diploma,,5,18.0,Yes,Yes,2
1021418,6,Train,Bentonville,AR,US,72712,Bachelor's,History,,7,20.0,Yes,Yes,500
1021620,6,Train,Houston,TX,US,77065,Bachelor's,Business Management,2007-01-01 00:00:00,9,6.0,No,No,0
1021689,6,Train,Syracuse,NY,US,13207-1906,,Business,,3,19.0,No,No,0
1021761,6,Train,Miami,FL,US,33176,Bachelor's,Business Management,1997-01-01 00:00:00,5,15.0,Yes,Yes,15
1021839,6,Train,Ansonia,CT,US,06401,Vocational,high school,1973-06-01 00:00:00,5,38.0,No,No,0
1021929,6,Train,Edison,NJ,US,08820,Bachelor's,Chemical Engineering,1976-01-01 00:00:00,5,34.0,Yes,No,0
1021930,6,Train,Hagerstown,MD,US,21741,High School,Not Applicable,1984-01-01 00:00:00,5,15.0,Yes,No,0
1021951,6,Train,Memphis,TN,US,38128,,Electronic Engineering Technology,1994-04-01 00:00:00,5,8.0,No,No,0
1022002,6,Train,Columbus,OH,US,43229,Bachelor's,Political Science/ History,2013-08-01 00:00:00,5,5.0,No,No,0
1022065,6,Train,Detroit,MI,US,48204,Bachelor's,Medical Assistant,2012-04-01 00:00:00,2,1.0,No,No,0
1022105,6,Train,Pompano Beach,FL,US,33069,,Medical Insurance Billing and Coding,2011-02-01 00:00:00,5,2.0,No,No,0
1022134,6,Train,Bristol,CT,US,06010,Bachelor's,Graphic Design,2001-06-01 00:00:00,5,17.0,Yes,Yes,8
1022156,6,Train,Glen Allen,VA,US,23059-3408,Bachelor's,Art/Communications,1999-05-01 00:00:00,6,14.0,Yes,Yes,3
1022211,6,Train,Melbourne,FL,US,32940,Master's,Forensic Psychology,2012-03-01 00:00:00,8,14.0,Yes,No,0
1022230,6,Train,High Point,NC,US,27260,Associate's,Computer Information Technologies,2013-07-01 00:00:00,7,18.0,Yes,Yes,10
1022231,6,Train,Newark,DE,US,19702,Bachelor's,Finance,2008-12-01 00:00:00,4,6.0,No,No,0
1022238,6,Train,Raytown,MO,US,64129,High School,Not Applicable,2009-01-01 00:00:00,3,6.0,Yes,No,0
1022269,6,Train,Bordentown,NJ,US,08505,,Medical Administrative Assistant,2007-06-01 00:00:00,2,10.0,Yes,No,0
1022291,6,Train,Santa Ana,CA,US,92707,High School,Not Applicable,,2,2.0,No,Yes,6
1022407,6,Train,Salt Lake City,UT,US,84102,Associate's,General Studies,2014-01-01 00:00:00,3,6.0,Yes,No,0
1022610,6,Train,Houston,TX,US,77086,High School,Not Applicable,1978-05-01 00:00:00,3,27.0,Yes,Yes,1
1022678,6,Train,Voorhees,NJ,US,08043,High School,Accounting,2009-07-01 00:00:00,4,6.0,No,Yes,3
1022732,6,Train,Joliet,IL,US,60435,High School,General Studies,2005-06-01 00:00:00,3,4.0,No,Yes,30
1022771,6,Train,Cockeysville,MD,US,21030,High School,Not Applicable,1974-01-01 00:00:00,2,7.0,No,No,0
1022864,6,Train,Houston,TX,US,77015,Bachelor's,Construction Engineering,2008-01-01 00:00:00,4,10.0,Yes,Yes,15
1022865,6,Train,Hayward,CA,US,94545,Associate's,Liberal Arts,2002-01-01 00:00:00,6,10.0,Yes,No,0
1022995,6,Test,Miami Beach,FL,US,33141,High School,High School Diploma,1987-06-01 00:00:00,3,12.0,No,No,0
1023084,6,Train,Overland Park,KS,US,66212,Bachelor's,Network Communication Management,,4,9.0,Yes,No,0
1023194,6,Train,Columbus,OH,US,43223,,Laboratory Technology,2003-01-01 00:00:00,3,13.0,No,Yes,3
1023201,6,Train,Eldridge,IA,US,52748,,Business,,7,21.0,Yes,No,0
1023427,6,Train,Chicago,IL,US,60628,Bachelor's,Animation,,7,6.0,Yes,No,0
1023673,6,Train,San Bruno,CA,US,94066,PhD,Health Care Sociology,1980-06-01 00:00:00,7,29.0,Yes,Yes,6
1023705,6,Train,Miami,FL,US,33141,High School,Not Applicable,2001-01-01 00:00:00,8,13.0,No,No,0
1023745,6,Train,Barrington,IL,US,60010,Master's,Graduate Architecture Program,1986-01-01 00:00:00,8,38.0,Yes,No,0
1023747,6,Train,Covington,GA,US,30016,,Diploma,1994-06-01 00:00:00,6,6.0,Yes,Yes,11
1023812,6,Train,Salt Lake City,UT,US,84101,,Computers. Horizonte,2007-01-01 00:00:00,10,19.0,Yes,No,0
1023966,6,Train,Hattiesburg,MS,US,39406,Bachelor's,English,2009-05-01 00:00:00,6,9.0,Yes,No,0
1023996,6,Train,Sewell,NJ,US,08080,High School,Not Applicable,2009-06-01 00:00:00,2,7.0,Yes,No,0
1024024,6,Train,Arlington,TX,US,76018,High School,"Education, General",1997-05-01 00:00:00,3,12.0,No,No,0
1024056,6,Train,Inkster,MI,US,48141,,Pre-Law,2012-05-01 00:00:00,5,8.0,Yes,No,0
1024083,6,Train,Melbourne,FL,US,32901,Bachelor's,Communications,2010-01-01 00:00:00,6,30.0,Yes,Yes,15
1024111,6,Train,Sicklerville,NJ,US,08081,High School,Not Applicable,2004-01-01 00:00:00,6,7.0,Yes,No,0
1024121,6,Train,Orlando,FL,US,32804,High School,Accounting,2005-01-01 00:00:00,4,8.0,Yes,No,0
1024153,6,Train,Trophy Club,TX,US,76262,Master's,Finance,2010-02-01 00:00:00,6,16.0,No,No,0
1024163,6,Train,Washington,DC,US,20002,High School,Not Applicable,2005-05-01 00:00:00,4,5.0,No,No,0
1024201,6,Test,Cleveland Heights,OH,US,44118,High School,Study skills,2001-06-01 00:00:00,5,11.0,No,Yes,6
1024243,6,Train,Wahpeton,ND,US,58075,Bachelor's,Education,2001-01-01 00:00:00,2,16.0,Yes,No,0
1024298,6,Train,Oceanside,CA,US,92052,High School,Not Applicable,1984-01-01 00:00:00,7,26.0,No,No,0
1024326,6,Train,Austin,TX,US,78768,,Public Health,,6,15.0,Yes,No,0
1024343,6,Train,Bryn Mawr,PA,US,19010,Associate's,Real Estate Course,1999-01-01 00:00:00,10,14.0,Yes,No,0
1024360,6,Train,Tempe,AZ,US,85282,High School,Not Applicable,2002-04-01 00:00:00,6,12.0,No,Yes,30
1024372,6,Train,Jacksonville,FL,US,32277,High School,Not Applicable,,10,12.0,No,Yes,400
1024442,6,Train,Pacoima,CA,US,91331,Vocational,Certified Electrician,2010-01-01 00:00:00,5,5.0,No,No,0
1024472,6,Train,Pittsburgh,PA,US,15206,,Mathematics,,6,24.0,No,No,0
1024503,6,Train,Columbia,SC,US,29223,,Mass Communications and Journalism,2011-01-01 00:00:00,3,5.0,No,No,0
1024630,6,Train,Chicago,IL,US,60613,,Electrical Engineering,,6,7.0,Yes,No,0
1024643,6,Train,Waterbury,CT,US,06710,High School,Child Development Associate,1998-01-01 00:00:00,5,12.0,Yes,Yes,2
1024704,6,Train,Sioux Falls,SD,US,57105,,Physical Education,2006-05-01 00:00:00,7,11.0,Yes,No,0
1024729,6,Train,Newark,NJ,US,07106,High School,Not Applicable,2007-06-01 00:00:00,5,6.0,Yes,No,0
1024733,6,Train,Menasha,WI,US,54952,Vocational,Industrial Electronics Technology/Technician,2000-01-01 00:00:00,8,18.0,Yes,Yes,35
1024771,6,Train,Wenatchee,WA,US,98801,,Mechanical Design,1993-01-01 00:00:00,10,18.0,Yes,No,0
1024824,6,Train,Los Angeles,CA,US,90004,High School,Not Applicable,,3,4.0,Yes,No,0
1024830,6,Train,Mifflinburg,PA,US,17844,Bachelor's,Construction Management,1977-06-01 00:00:00,3,13.0,No,Yes,3
1024865,6,Train,Brooklyn,NY,US,11226,Associate's,Occupational Studies,2001-08-01 00:00:00,5,12.0,Yes,No,0
1024944,6,Train,Belleville,IL,US,62220,,economics,1996-01-01 00:00:00,6,12.0,Yes,No,0
1025019,6,Test,Delray Beach,FL,US,33482,High School,Not Applicable,2006-05-01 00:00:00,9,6.0,Yes,No,0
1025032,6,Train,Oldsmar,FL,US,34677,High School,math,1964-06-01 00:00:00,1,3.0,No,Yes,15
1025062,6,Train,Brooklyn,NY,US,11226,Associate's,"Fine Arts and Art Studies, Other",2006-01-01 00:00:00,3,13.0,No,Yes,5
1025068,6,Train,Norwalk,IA,US,50211,Bachelor's,Human Resource Management,2010-12-01 00:00:00,3,15.0,Yes,Yes,1
1025071,6,Train,New Rochelle,NY,US,10801,,"Psychology, Genera",2009-05-01 00:00:00,3,6.0,No,Yes,2
1025145,6,Train,Albuquerque,NM,US,87122,Master's,Electrical Engineering,1994-01-01 00:00:00,7,30.0,No,No,0
1025169,6,Train,Oak Lawn,IL,US,60453,Bachelor's,Instructional Design and Technology,2010-01-01 00:00:00,4,11.0,Yes,No,0
1025218,6,Train,Hampton,GA,US,30228,High School,Not Applicable,2008-01-01 00:00:00,3,4.0,No,No,0
1025233,6,Train,Harrisburg,PA,US,17104,,none,2002-01-01 00:00:00,2,8.0,Yes,No,0
1025279,6,Train,Englishtown,NJ,US,07726,,College Prep,1993-06-01 00:00:00,2,18.0,No,Yes,12
1025296,6,Train,Beech Bluff,TN,US,38313,Associate's,English,2012-05-01 00:00:00,7,7.0,Yes,No,0
1025301,6,Train,Concord,NC,US,28027,,Music Education and Business Administration,,6,15.0,Yes,No,0
1025399,6,Train,Erie,PA,US,16502,,Communications,2007-05-01 00:00:00,3,8.0,Yes,No,0
1025413,6,Train,Dallas,TX,US,75382-2781,Bachelor's,Communications,1986-01-01 00:00:00,4,34.0,No,Yes,1
1025542,6,Train,Plantation,FL,US,33324,,General Studies,1993-06-01 00:00:00,5,7.0,Yes,No,0
1025545,6,Train,Bend,OR,US,97707,Associate's,Administration of Justice,1993-12-01 00:00:00,2,12.0,No,Yes,9
1025723,6,Train,West Hartford,CT,US,06117,Associate's,BCS,1992-01-01 00:00:00,4,13.0,Yes,Yes,100
1025847,6,Train,Garden City,MI,US,48135,Associate's,Intelligence Analysis,,4,6.0,Yes,No,0
1025915,6,Train,Indianapolis,IN,US,46205,Bachelor's,Industrial/Organizational Psychology,2012-06-01 00:00:00,4,9.0,Yes,No,0
1025986,6,Train,Madison,WI,US,53718,,Recording Technology,2011-01-01 00:00:00,9,9.0,Yes,Yes,4
1025993,6,Train,Milton,FL,US,32570,Vocational,CORRECTIONS,2004-11-01 00:00:00,3,14.0,No,Yes,23
1026099,6,Train,Cleveland Heights,OH,US,44121,High School,Not Applicable,,4,5.0,No,No,0
1026112,6,Train,San Diego,CA,US,92126,Bachelor's,Mechanical Engineering,2011-12-01 00:00:00,3,8.0,Yes,No,0
1026245,6,Train,Blue Island,IL,US,60406,Associate's,Health Information Technology,2011-02-01 00:00:00,4,4.0,Yes,No,0
1026266,6,Train,Irvington,NJ,US,07111,High School,Not Applicable,2000-01-01 00:00:00,4,11.0,Yes,No,0
1026376,6,Train,Montgomery,TX,US,77356,Master's,Public Administration,,1,12.0,Yes,No,0
1026622,6,Train,Albuquerque,NM,US,87121,Associate's,Health Care Administration,2010-10-01 00:00:00,4,8.0,Yes,No,0
1026679,6,Train,San Antonio,TX,US,78209,Bachelor's,Management,2007-01-01 00:00:00,3,7.0,Yes,No,0
1026759,6,Train,Douglasville,GA,US,30134,Bachelor's,Telecommunications Management,,4,12.0,Yes,No,0
1026826,6,Train,Cumming,GA,US,30041,High School,College and Tech prep,2007-05-01 00:00:00,3,6.0,No,No,0
1027143,6,Train,Houston,TX,US,77036,Bachelor's,Civil Engineering,2012-05-01 00:00:00,4,3.0,No,No,0
1027150,6,Train,Philadelphia,PA,US,19128,Bachelor's,Paralegal Studies,2010-06-01 00:00:00,4,6.0,Yes,No,0
1027241,6,Train,New Palestine,IN,US,46163,Master's,Management,2000-01-01 00:00:00,4,33.0,Yes,Yes,3
1027438,6,Train,Bronx,NY,US,10465,Bachelor's,Mass Communication,2010-05-01 00:00:00,5,2.0,Yes,No,0
1027474,6,Train,Federal Way,WA,US,98003,Master's,Marketing,,9,15.0,Yes,No,0
1027477,6,Train,Topeka,KS,US,66605,Associate's,Computer Engineering,2009-01-01 00:00:00,4,5.0,No,No,0
1027492,6,Train,Antioch,IL,US,60002,High School,Not Applicable,2007-01-01 00:00:00,3,4.0,Yes,No,0
1027494,6,Train,Lithonia,GA,US,30038,Bachelor's,Risk Management and Insurance,,4,5.0,Yes,No,0
1027496,6,Train,Panama City,FL,US,32412,High School,General Studies,1991-01-01 00:00:00,6,7.0,No,No,0
1027533,6,Train,Holly,MI,US,48442,Bachelor's,Marketing,2007-01-01 00:00:00,5,7.0,Yes,Yes,25
1027599,6,Train,Lake Villa,IL,US,60046,High School,Not Applicable,2006-01-01 00:00:00,4,7.0,Yes,No,0
1027622,6,Train,Cliffside Park,NJ,US,07010,Bachelor's,Biological Science,,5,10.0,No,No,0
1027633,6,Train,Oakland,CA,US,94611,Master's,"Economics, Mathematics",2003-06-01 00:00:00,4,10.0,No,No,0
1027650,6,Train,Hatfield,PA,US,19440,Bachelor's,Biology,2006-05-01 00:00:00,4,7.0,Yes,No,0
1027750,6,Train,Arlington,TX,US,76014,Bachelor's,Health Services Administration,,5,9.0,No,Yes,10
1027751,6,Train,Greenbelt,MD,US,20770,,HUMAN RESOURCES MANAGEMENT,2011-10-01 00:00:00,4,12.0,Yes,No,0
1027754,6,Train,Suitland,MD,US,20746,High School,Not Applicable,2009-06-01 00:00:00,4,7.0,Yes,Yes,4
1027865,6,Train,Chicago,IL,US,60622,Master's,Executive,2011-05-01 00:00:00,7,16.0,No,No,0
1027973,6,Train,Fontana,CA,US,92336,High School,Not Applicable,1997-01-01 00:00:00,4,8.0,No,Yes,10
1028017,6,Train,Jackson,MS,US,39213,High School,Not Applicable,2001-05-01 00:00:00,5,11.0,No,No,0
1028046,6,Train,Cross Plains,IN,US,47017,Associate's,Business Administration,2012-05-01 00:00:00,4,12.0,No,No,0
1028079,6,Train,Great Bend,KS,US,67530,Bachelor's,Business Management,,4,12.0,Yes,No,0
1028098,6,Train,Granger,IN,US,46530,,Graphic Arts,,3,10.0,Yes,No,0
1028143,6,Train,Bronx,NY,US,10471,Bachelor's,Journalism,2009-01-01 00:00:00,3,19.0,No,No,0
1028244,6,Train,Orlando,FL,US,32832,,Art/sketching,,5,20.0,Yes,Yes,80
1028259,6,Train,Snellville,GA,US,30039,Associate's,Management,2012-05-01 00:00:00,4,13.0,Yes,No,0
1028298,6,Train,Mount Prospect,IL,US,60056,Bachelor's,Interior Design,1999-01-01 00:00:00,10,16.0,No,No,0
1028374,6,Train,Overland Park,KS,US,66204,Bachelor's,Technical Management,2008-03-01 00:00:00,3,9.0,Yes,Yes,15
1028429,6,Train,Memphis,TN,US,38118,High School,Not Applicable,,4,12.0,Yes,Yes,15
